tabela_origem,url_origem,Nome,Unnamed: 3,Lvl,Voc,Volume,Bônus de Skill,Proteção,Peso,Dropa de,Arm,Cargas,Duração (min),Atributos,Bônus,Tipo de Dano,Dano Médio,Mana por Ataque,Slots,Tier,Localização,Agrupável,Notas,Mãos,Atq,Dano Elemental,Def,Mod. de Defesa,Peso (em oz),Regeneração (em segs),Agrup.,Alcance,Hit%,Elemental Bond,Spell Words,Prem,Lvl p/ fazer,Lvl p/ usar,Magic Level p/ usar,Mana p/ fazer,Soul Points,Efeito,texto_unificado,texto_normalizado,tokens,tokens_sem_stopwords,lemmas,stems
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Eloise Balloon,,,,,,,0.15,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eloise Balloon 0.15 Ninguém. Nenhum.,eloise balloon 0 15 ninguém nenhum,eloise balloon 0 15 ninguém nenhum,eloise balloon 0 15,eloise balloon 0 15,elois balloon 0 15
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Elven Brooch,,,,,,,0.90,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elven Brooch 0.90 Ninguém. Nenhum.,elven brooch 0 90 ninguém nenhum,elven brooch 0 90 ninguém nenhum,elven brooch 0 90,elven brooch 0 90,elven brooch 0 90
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Elven Vase,,,,,,,9.40,Ninguém.,,,,Nenhum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elven Vase 9.40 Ninguém. Nenhum,elven vase 9 40 ninguém nenhum,elven vase 9 40 ninguém nenhum,elven vase 9 40,elven vaser 9 40,elven vas 9 40
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Emblem (Réplica),,,,,,,5.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emblem (Réplica) 5.00 Ninguém. Nenhum.,emblem réplica 5 00 ninguém nenhum,emblem réplica 5 00 ninguém nenhum,emblem réplica 5 00,embler réplico 5 00,emblem réplic 5 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Embroidered Box,,,,,,,8.20,Ninguém.,,,,"Pode-se dar ""use"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Embroidered Box 8.20 Ninguém. Pode-se dar ""use"".",embroidered box 8 20 ninguém pode-se dar use,embroidered box 8 20 ninguém pode-se dar use,embroidered box 8 20 pode-se use,embroideredr box 8 20 poder se use,embroidered box 8 20 pode-s use
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Empty Goldfish Bowl,,,,,,,32.00,Pirate Marauder.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty Goldfish Bowl 32.00 Pirate Marauder. Nenhum.,empty goldfish bowl 32 00 pirate marauder nenhum,empty goldfish bowl 32 00 pirate marauder nenhum,empty goldfish bowl 32 00 pirate marauder,empty goldfish bowl 32 00 pirate marauder,empty goldfish bowl 32 00 pirat maraud
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Encyclopedia,,,,,,,13.37,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encyclopedia 13.37 Ninguém. Nenhum.,encyclopedia 13 37 ninguém nenhum,encyclopedia 13 37 ninguém nenhum,encyclopedia 13 37,encyclopeder 13 37,encycloped 13 37
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Enigmatic Voodoo Skull,,,,,,,14.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enigmatic Voodoo Skull 14.00 Ninguém. Nenhum.,enigmatic voodoo skull 14 00 ninguém nenhum,enigmatic voodoo skull 14 00 ninguém nenhum,enigmatic voodoo skull 14 00,enigmatic voodoo skull 14 00,enigmatic voodo skull 14 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Evora,,,,,,,66.60,Ninguém.,,,,"Reage ao dar ""Use"". Fornece uma pequena quantidade de luz laranja.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evora 66.60 Ninguém. Reage ao dar ""Use"". Fornece uma pequena quantidade de luz laranja.",evora 66 60 ninguém reage ao dar use fornece uma pequena quantidade de luz laranja,evora 66 60 ninguém reage ao dar use fornece uma pequena quantidade de luz laranja,evora 66 60 reage use fornece pequena quantidade luz laranja,evor 66 60 reager use fornecer pequeno quantidade luz laranja,evor 66 60 reag use fornec pequen quantidad luz laranj
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Eye Of The Storm,,,,,,,1.50,Ninguém.,,,,Fornece uma pequena quantidade de luz azul.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eye Of The Storm 1.50 Ninguém. Fornece uma pequena quantidade de luz azul.,eye of the storm 1 50 ninguém fornece uma pequena quantidade de luz azul,eye of the storm 1 50 ninguém fornece uma pequena quantidade de luz azul,eye of the storm 1 50 fornece pequena quantidade luz azul,eye of the storm 1 50 fornecer pequeno quantidade luz azul,eye of the storm 1 50 fornec pequen quantidad luz azul
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Eye Pod,,,,,,,5.00,Prince Drazzak.,,,,Pode ser pendurado na parede.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eye Pod 5.00 Prince Drazzak. Pode ser pendurado na parede.,eye pod 5 00 prince drazzak pode ser pendurado na parede,eye pod 5 00 prince drazzak pode ser pendurado na parede,eye pod 5 00 prince drazzak pendurado parede,eyeer pod 5 00 prince drazzak pendurar parede,eye pod 5 00 princ drazzak pendur pared
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Falcon Pet,,,,,,,0,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falcon Pet 0 Ninguém. Nenhum.,falcon pet 0 ninguém nenhum,falcon pet 0 ninguém nenhum,falcon pet 0,falcon pet 0,falcon pet 0
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Firlefanz,,,,,,,10.00,Ninguém.,,,,Pode ser pendurado em paredes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firlefanz 10.00 Ninguém. Pode ser pendurado em paredes.,firlefanz 10 00 ninguém pode ser pendurado em paredes,firlefanz 10 00 ninguém pode ser pendurado em paredes,firlefanz 10 00 pendurado paredes,firlefanz 10 00 pendurar parede,firlefanz 10 00 pendur pared
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet I,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet I 0.10 Ninguém. Nenhum.,folded artefact carpet i 0 10 ninguém nenhum,folded artefact carpet i 0 10 ninguém nenhum,folded artefact carpet i 0 10,folded artefact carpet i 0 10,folded artefact carpet i 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet II,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet II 0.10 Ninguém. Nenhum.,folded artefact carpet ii 0 10 ninguém nenhum,folded artefact carpet ii 0 10 ninguém nenhum,folded artefact carpet ii 0 10,folded artefact carpet ii 0 10,folded artefact carpet ii 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet III,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet III 0.10 Ninguém. Nenhum.,folded artefact carpet iii 0 10 ninguém nenhum,folded artefact carpet iii 0 10 ninguém nenhum,folded artefact carpet iii 0 10,folded artefact carpet iii 0 10,folded artefact carpet iii 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet IV,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet IV 0.10 Ninguém. Nenhum.,folded artefact carpet iv 0 10 ninguém nenhum,folded artefact carpet iv 0 10 ninguém nenhum,folded artefact carpet iv 0 10,folded artefact carpet iv 0 10,folded artefact carpet iv 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet V,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet V 0.10 Ninguém. Nenhum.,folded artefact carpet v 0 10 ninguém nenhum,folded artefact carpet v 0 10 ninguém nenhum,folded artefact carpet v 0 10,folded artefact carpet v 0 10,folded artefact carpet v 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet VI,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet VI 0.10 Ninguém. Nenhum.,folded artefact carpet vi 0 10 ninguém nenhum,folded artefact carpet vi 0 10 ninguém nenhum,folded artefact carpet vi 0 10,folded artefact carpet ver 0 10,folded artefact carpet vi 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Artefact Carpet VII,,,,,,,0.10,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Artefact Carpet VII 0.10 Ninguém. Nenhum.,folded artefact carpet vii 0 10 ninguém nenhum,folded artefact carpet vii 0 10 ninguém nenhum,folded artefact carpet vii 0 10,folded artefact carpet vii 0 10,folded artefact carpet vii 0 10
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Blue Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Blue Cake Carpet 9.00 Ninguém. Nenhum.,folded blue cake carpet 9 00 ninguém nenhum,folded blue cake carpet 9 00 ninguém nenhum,folded blue cake carpet 9 00,folded blue cake carpet 9 00,folded blu cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Blue Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Blue Tibia Carpet 9.00 Ninguém. Nenhum.,folded blue tibia carpet 9 00 ninguém nenhum,folded blue tibia carpet 9 00 ninguém nenhum,folded blue tibia carpet 9 00,folded blue tiber carpet 9 00,folded blu tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Dragon Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Dragon Carpet 9.00 Ninguém. Nenhum.,folded dragon carpet 9 00 ninguém nenhum,folded dragon carpet 9 00 ninguém nenhum,folded dragon carpet 9 00,folded dragon carpet 9 00,folded dragon carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Dragon Lord Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Dragon Lord Carpet 9.00 Ninguém. Nenhum.,folded dragon lord carpet 9 00 ninguém nenhum,folded dragon lord carpet 9 00 ninguém nenhum,folded dragon lord carpet 9 00,folded dragon lord carpet 9 00,folded dragon lord carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Eldritch Carpet,,,,,,,10.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Eldritch Carpet 10.00 Ninguém. Nenhum.,folded eldritch carpet 10 00 ninguém nenhum,folded eldritch carpet 10 00 ninguém nenhum,folded eldritch carpet 10 00,folded eldritch carpet 10 00,folded eldritch carpet 10 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Elemental Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Elemental Carpet 9.00 Ninguém. Nenhum.,folded elemental carpet 9 00 ninguém nenhum,folded elemental carpet 9 00 ninguém nenhum,folded elemental carpet 9 00,folded elemental carpet 9 00,folded elemental carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Ghazbaran Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Ghazbaran Carpet 9.00 Ninguém. Nenhum.,folded ghazbaran carpet 9 00 ninguém nenhum,folded ghazbaran carpet 9 00 ninguém nenhum,folded ghazbaran carpet 9 00,folded ghazbaran carpet 9 00,folded ghazbaran carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Green Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Green Cake Carpet 9.00 Ninguém. Nenhum.,folded green cake carpet 9 00 ninguém nenhum,folded green cake carpet 9 00 ninguém nenhum,folded green cake carpet 9 00,folded green cake carpet 9 00,folded green cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Green Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Green Tibia Carpet 9.00 Ninguém. Nenhum.,folded green tibia carpet 9 00 ninguém nenhum,folded green tibia carpet 9 00 ninguém nenhum,folded green tibia carpet 9 00,folded green tiber carpet 9 00,folded green tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Morgaroth Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Morgaroth Carpet 9.00 Ninguém. Nenhum.,folded morgaroth carpet 9 00 ninguém nenhum,folded morgaroth carpet 9 00 ninguém nenhum,folded morgaroth carpet 9 00,folded morgaroth carpet 9 00,folded morgaroth carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Orange Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Orange Cake Carpet 9.00 Ninguém. Nenhum.,folded orange cake carpet 9 00 ninguém nenhum,folded orange cake carpet 9 00 ninguém nenhum,folded orange cake carpet 9 00,folded orange cake carpet 9 00,folded orang cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Orange Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Orange Tibia Carpet 9.00 Ninguém. Nenhum.,folded orange tibia carpet 9 00 ninguém nenhum,folded orange tibia carpet 9 00 ninguém nenhum,folded orange tibia carpet 9 00,folded orange tibia carpet 9 00,folded orang tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Orshabaal Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Orshabaal Carpet 9.00 Ninguém. Nenhum.,folded orshabaal carpet 9 00 ninguém nenhum,folded orshabaal carpet 9 00 ninguém nenhum,folded orshabaal carpet 9 00,folded orshabaal carpet 9 00,folded orshabaal carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Pink Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Pink Cake Carpet 9.00 Ninguém. Nenhum.,folded pink cake carpet 9 00 ninguém nenhum,folded pink cake carpet 9 00 ninguém nenhum,folded pink cake carpet 9 00,folded pink cake carpet 9 00,folded pink cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Pink Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Pink Tibia Carpet 9.00 Ninguém. Nenhum.,folded pink tibia carpet 9 00 ninguém nenhum,folded pink tibia carpet 9 00 ninguém nenhum,folded pink tibia carpet 9 00,folded pink tiber carpet 9 00,folded pink tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Purple Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Purple Cake Carpet 9.00 Ninguém. Nenhum.,folded purple cake carpet 9 00 ninguém nenhum,folded purple cake carpet 9 00 ninguém nenhum,folded purple cake carpet 9 00,folded purple cake carpet 9 00,folded purpl cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Purple Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Purple Tibia Carpet 9.00 Ninguém. Nenhum.,folded purple tibia carpet 9 00 ninguém nenhum,folded purple tibia carpet 9 00 ninguém nenhum,folded purple tibia carpet 9 00,folded purple tiber carpet 9 00,folded purpl tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Red Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Red Cake Carpet 9.00 Ninguém. Nenhum.,folded red cake carpet 9 00 ninguém nenhum,folded red cake carpet 9 00 ninguém nenhum,folded red cake carpet 9 00,folded red cake carpet 9 00,folded red cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Red Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Red Tibia Carpet 9.00 Ninguém. Nenhum.,folded red tibia carpet 9 00 ninguém nenhum,folded red tibia carpet 9 00 ninguém nenhum,folded red tibia carpet 9 00,folded red tiber carpet 9 00,folded red tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Rift Carpet,,,,,,,10.00,Ferumbras Mortal Shell.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Rift Carpet 10.00 Ferumbras Mortal Shell. Nenhum.,folded rift carpet 10 00 ferumbras mortal shell nenhum,folded rift carpet 10 00 ferumbras mortal shell nenhum,folded rift carpet 10 00 ferumbras mortal shell,folded rift carpet 10 00 ferumbra mortal shell,folded rift carpet 10 00 ferumbr mortal shell
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Sky Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Sky Cake Carpet 9.00 Ninguém. Nenhum.,folded sky cake carpet 9 00 ninguém nenhum,folded sky cake carpet 9 00 ninguém nenhum,folded sky cake carpet 9 00,folded sky cake carpet 9 00,folded sky cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Sky Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Sky Tibia Carpet 9.00 Ninguém. Nenhum.,folded sky tibia carpet 9 00 ninguém nenhum,folded sky tibia carpet 9 00 ninguém nenhum,folded sky tibia carpet 9 00,folded sky tiber carpet 9 00,folded sky tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Void Carpet,,,,,,,10.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Void Carpet 10.00 Ninguém. Nenhum.,folded void carpet 10 00 ninguém nenhum,folded void carpet 10 00 ninguém nenhum,folded void carpet 10 00,folded void carpet 10 00,folded void carpet 10 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Yellow Cake Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Yellow Cake Carpet 9.00 Ninguém. Nenhum.,folded yellow cake carpet 9 00 ninguém nenhum,folded yellow cake carpet 9 00 ninguém nenhum,folded yellow cake carpet 9 00,folded yellow cake carpet 9 00,folded yellow cak carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Folded Yellow Tibia Carpet,,,,,,,9.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Folded Yellow Tibia Carpet 9.00 Ninguém. Nenhum.,folded yellow tibia carpet 9 00 ninguém nenhum,folded yellow tibia carpet 9 00 ninguém nenhum,folded yellow tibia carpet 9 00,folded yellow tiber carpet 9 00,folded yellow tib carpet 9 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Framed Birthday Card,,,,,,,38.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Framed Birthday Card 38.00 Ninguém. Nenhum.,framed birthday card 38 00 ninguém nenhum,framed birthday card 38 00 ninguém nenhum,framed birthday card 38 00,framed birthday card 38 00,framed birthday card 38 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Friendship Amulet,,,,,,,5.20,Ninguém.,,,,"Reage ao dar ""Use"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Friendship Amulet 5.20 Ninguém. Reage ao dar ""Use"".",friendship amulet 5 20 ninguém reage ao dar use,friendship amulet 5 20 ninguém reage ao dar use,friendship amulet 5 20 reage use,friendship amuletr 5 20 reager use,friendship amulet 5 20 reag use
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Friendship Amulet (Réplica),,,,,,,5.20,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friendship Amulet (Réplica) 5.20 Ninguém. Nenhum.,friendship amulet réplica 5 20 ninguém nenhum,friendship amulet réplica 5 20 ninguém nenhum,friendship amulet réplica 5 20,friendship amulet réplico 5 20,friendship amulet réplic 5 20
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Frozen Heart,,,,,,,20.00,Ninguém.,,,,"Reage ao dar ""Use"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frozen Heart 20.00 Ninguém. Reage ao dar ""Use"".",frozen heart 20 00 ninguém reage ao dar use,frozen heart 20 00 ninguém reage ao dar use,frozen heart 20 00 reage use,frozen heart 20 00 reager use,frozen heart 20 00 reag use
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Frozen Heart (Réplica),,,,,,,20.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frozen Heart (Réplica) 20.00 Ninguém. Nenhum.,frozen heart réplica 20 00 ninguém nenhum,frozen heart réplica 20 00 ninguém nenhum,frozen heart réplica 20 00,frozen heart réplicar 20 00,frozen heart réplic 20 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Frozen Starlight,,,,,,,0.20,Ninguém.,,,,Fornece uma pequena quantidade de luz azulada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frozen Starlight 0.20 Ninguém. Fornece uma pequena quantidade de luz azulada.,frozen starlight 0 20 ninguém fornece uma pequena quantidade de luz azulada,frozen starlight 0 20 ninguém fornece uma pequena quantidade de luz azulada,frozen starlight 0 20 fornece pequena quantidade luz azulada,frozen starlight 0 20 fornecer pequeno quantidade luz azular,frozen starlight 0 20 fornec pequen quantidad luz azul
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Furniture Kit,,,,,,,35.00,Ninguém.,,,,Pode ser desembrulhado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furniture Kit 35.00 Ninguém. Pode ser desembrulhado.,furniture kit 35 00 ninguém pode ser desembrulhado,furniture kit 35 00 ninguém pode ser desembrulhado,furniture kit 35 00 desembrulhado,furniture kit 35 00 desembrulhar,furnitur kit 35 00 desembrulh
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Furniture Package,,,,,,,variado,Ninguém.,,,,"Pode-se dar ""Use"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Furniture Package variado Ninguém. Pode-se dar ""Use"".",furniture package variado ninguém pode-se dar use,furniture package variado ninguém pode-se dar use,furniture package variado pode-se use,furniture package variar poder se use,furnitur packag vari pode-s use
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Gilded Birthday Cup,,,,,,,38.00,Ninguém.,,,,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gilded Birthday Cup 38.00 Ninguém. Nenhum.,gilded birthday cup 38 00 ninguém nenhum,gilded birthday cup 38 00 ninguém nenhum,gilded birthday cup 38 00,gilded birthday cup 38 00,gilded birthday cup 38 00
tabela_1,https://www.tibiawiki.com.br/wiki/Decora%C3%A7%C3%B5es,Glass of Goo,,,,,,,1.70,Ninguém.,,,,Fornece uma pequena quantidade de luz verde.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass of Goo 1.70 Ninguém. Fornece uma pequena quantidade de luz verde.,glass of goo 1 70 ninguém fornece uma pequena quantidade de luz verde,glass of goo 1 70 ninguém fornece uma pequena quantidade de luz verde,glass of goo 1 70 fornece pequena quantidade luz verde,glass of goo 1 70 fornecer pequeno quantidade luz verde,glass of goo 1 70 fornec pequen quantidad luz verd
